TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE
2020-02-04 11:15:33.869791,23.0,47.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,25.0,43.0,25.0,43.0,0,1,0,0
2020-02-04 11:15:40.176950,23.0,48.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:15:46.475571,23.0,49.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:15:57.827758,23.0,49.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:16:09.174685,23.0,49.0,27.0,46.0,25.0,40.0,23.0,45.0,29.0,37.0,26.0,39.0,24.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:16:15.475012,24.0,48.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,25.0,43.0,25.0,43.0,1,0,0,0
2020-02-04 11:16:24.313881,25.0,46.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:16:35.672084,25.0,45.0,27.0,45.0,26.0,41.0,24.0,45.0,30.0,37.0,26.0,39.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:16:44.495426,26.0,44.0,27.0,45.0,26.0,38.0,24.0,48.0,30.0,36.0,27.0,38.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:16:58.398930,26.0,43.0,27.0,45.0,26.0,40.0,24.0,49.0,30.0,36.0,27.0,38.0,25.0,42.0,25.0,42.0,0,1,0,0
2020-02-04 11:17:04.732044,26.0,42.0,27.0,45.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,38.0,25.0,42.0,25.0,42.0,0,1,0,0
2020-02-04 11:17:16.080315,26.0,41.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,38.0,25.0,42.0,25.0,42.0,0,1,0,0
2020-02-04 11:17:24.905199,25.0,42.0,27.0,44.0,26.0,38.0,24.0,49.0,30.0,36.0,26.0,38.0,25.0,42.0,25.0,42.0,0,1,0,0
2020-02-04 11:17:31.229730,24.0,44.0,27.0,45.0,26.0,41.0,24.0,48.0,30.0,36.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:17:37.529011,24.0,45.0,27.0,45.0,26.0,40.0,24.0,49.0,30.0,36.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:17:43.826997,24.0,46.0,27.0,45.0,26.0,41.0,24.0,49.0,29.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:17:50.130233,23.0,47.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:17:56.418368,23.0,48.0,27.0,45.0,25.0,40.0,24.0,49.0,30.0,37.0,26.0,38.0,24.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:18:05.254509,23.0,49.0,27.0,45.0,25.0,40.0,23.0,49.0,29.0,37.0,26.0,39.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:18:11.550841,23.0,49.0,27.0,45.0,25.0,40.0,24.0,49.0,29.0,37.0,26.0,39.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:18:20.388459,23.0,49.0,27.0,45.0,26.0,38.0,23.0,49.0,30.0,37.0,26.0,39.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:18:26.689880,24.0,48.0,27.0,45.0,26.0,41.0,23.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:18:38.039004,24.0,47.0,27.0,45.0,26.0,38.0,24.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:18:46.904419,25.0,46.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,36.0,27.0,38.0,25.0,42.0,26.0,44.0,1,0,0,0
2020-02-04 11:19:00.789839,25.0,44.0,27.0,45.0,26.0,40.0,24.0,49.0,30.0,36.0,27.0,38.0,25.0,42.0,25.0,42.0,1,0,0,0
2020-02-04 11:19:07.116065,26.0,43.0,27.0,44.0,26.0,40.0,24.0,49.0,30.0,36.0,27.0,37.0,25.0,42.0,26.0,43.0,1,0,0,0
2020-02-04 11:19:15.944719,27.0,41.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,38.0,25.0,41.0,26.0,43.0,0,1,0,0
2020-02-04 11:19:24.804918,27.0,41.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,41.0,26.0,43.0,0,1,0,0
2020-02-04 11:19:31.109808,26.0,41.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,41.0,26.0,43.0,0,1,0,0
2020-02-04 11:19:39.965695,26.0,41.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,41.0,26.0,43.0,0,1,0,0
2020-02-04 11:19:46.265176,24.0,43.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,42.0,25.0,42.0,0,1,0,0
2020-02-04 11:19:55.122980,24.0,44.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:20:06.470357,24.0,45.0,27.0,44.0,26.0,40.0,24.0,48.0,30.0,36.0,27.0,37.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:20:15.309093,23.0,47.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,36.0,27.0,38.0,25.0,42.0,25.0,43.0,0,1,0,0
2020-02-04 11:20:21.600976,23.0,49.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:20:27.893165,23.0,49.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:20:34.251864,23.0,50.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,26.0,38.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:20:50.672613,23.0,49.0,27.0,45.0,26.0,38.0,24.0,49.0,30.0,37.0,27.0,38.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:20:56.985852,24.0,48.0,27.0,45.0,26.0,41.0,24.0,49.0,30.0,37.0,27.0,38.0,25.0,42.0,25.0,43.0,1,0,0,0
2020-02-04 11:21:03.306815,24.0,47.0,27.0,45.0,26.0,38.0,24.0,49.0,30.0,37.0,27.0,38.0,25.0,42.0,26.0,44.0,1,0,0,0
2020-02-04 11:21:19.726299,24.0,46.0,27.0,45.0,26.0,38.0,24.0,49.0,30.0,36.0,27.0,38.0,25.0,42.0,26.0,44.0,1,0,0,0
