TIME,OUT_T[*C],OUT_H[%],T6[*C],H6[%],T12[*C],H12[%],T18[*C],H18[%],T19[*C],H19[%],T24[*C],H24[%],T25[*C],H25[%],T26[*C],H26[%],LAMP_STATE,FAN_STATE,AC_STATE,HEATER_STATE,M0,M1,M2,M3,M4,M5,M6,M8,M9,M10,M11,M12,M13,M14,M15
2020-02-05 13:21:07.279039,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:21:18.627155,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:21:29.991623,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:21:51.560476,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:22:15.562728,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:22:37.034617,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:22:43.396071,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:23:02.346841,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:23:13.722805,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:23:22.556263,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:23:38.971182,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:23:47.794688,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:23:54.142810,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:24:10.537905,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:24:19.359263,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:24:40.850139,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,52.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:25:07.417786,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:25:21.362667,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:25:40.297947,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:25:56.729151,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:26:10.673185,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,45.0,22.0,51.0,23.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:26:22.086276,23.0,55.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-05 13:26:48.621741,23.0,54.0,24.0,55.0,23.0,52.0,23.0,54.0,25.0,44.0,23.0,51.0,22.0,53.0,23.0,51.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
